Title,# Views,# Rates,Average Score,Douban Link
地球上最小的秀 ,1,1,8.0,https://movie.douban.com/subject/2295872/
真相 ,3,3,8.0,https://movie.douban.com/subject/1768303/
惊惧骤起 ,3,2,7.0,https://movie.douban.com/subject/1298899/
女继承人 ,1,1,8.0,https://movie.douban.com/subject/1293001/
易如反掌 ,3,2,8.0,https://movie.douban.com/subject/3333719/
人之欲 ,5,4,8.0,https://movie.douban.com/subject/1860438/
飓风 ,3,3,6.666666666666667,https://movie.douban.com/subject/1294497/
希腊人佐巴 ,4,3,8.0,https://movie.douban.com/subject/1417676/
亨利-乔治·克鲁佐的地狱 ,8,6,8.0,https://movie.douban.com/subject/3739095/
影子写手 ,14,13,8.307692307692308,https://movie.douban.com/subject/3120852/
恐怖愚人节 ,3,2,8.0,https://movie.douban.com/subject/1298866/
喋血街头 ,13,11,7.818181818181818,https://movie.douban.com/subject/1295344/
信使 ,4,4,7.5,https://movie.douban.com/subject/3011082/
无头男人 ,6,6,8.333333333333334,https://movie.douban.com/subject/1439488/
魔童村 ,6,6,7.666666666666667,https://movie.douban.com/subject/1294900/
书柜的故事 ,4,4,8.0,https://movie.douban.com/subject/1889906/
海上传奇,13,11,8.0,https://movie.douban.com/subject/3768185/
绅士现形记 ,3,1,8.0,https://movie.douban.com/subject/2244169/
猴娃,1,1,8.0,https://movie.douban.com/subject/2252765/
月满轩尼诗 ,10,10,6.0,https://movie.douban.com/subject/3777800/
处刑人 ,8,6,7.666666666666667,https://movie.douban.com/subject/1469049/
我所追逐的是爱情 ,1,1,8.0,https://movie.douban.com/subject/3542816/
寻找埃里克 ,10,9,8.0,https://movie.douban.com/subject/3101734/
爸爸在哪儿？ ,1,1,8.0,https://movie.douban.com/subject/1302283/
恶魔虚像 ,2,2,7.0,https://movie.douban.com/subject/1306684/
致命科学怪人 ,4,4,6.5,https://movie.douban.com/subject/2058969/
西蒙妮 ,6,6,6.333333333333333,https://movie.douban.com/subject/1306795/
万王之王 ,4,2,8.0,https://movie.douban.com/subject/1304217/
小野猫吃大老虎 ,1,1,8.0,https://movie.douban.com/subject/1299538/
傲气盖天 ,5,5,6.8,https://movie.douban.com/subject/1296394/
月夜之野猫 ,1,1,8.0,https://movie.douban.com/subject/1419688/
玉女风流 ,10,9,8.88888888888889,https://movie.douban.com/subject/1298241/
爵士风情 ,2,2,8.0,https://movie.douban.com/subject/1303105/
泰特罗 ,7,7,7.714285714285714,https://movie.douban.com/subject/2131650/
证言 ,1,1,8.0,https://movie.douban.com/subject/1293803/
爱上罗姗 ,1,1,8.0,https://movie.douban.com/subject/1300755/
巴阿里亚 ,4,4,6.5,https://movie.douban.com/subject/2265111/
恐怖小店 ,3,3,8.0,https://movie.douban.com/subject/1305609/
桥 ,1,1,8.0,https://movie.douban.com/subject/1472881/
拳台血泪 ,1,1,8.0,https://movie.douban.com/subject/4002490/
为子搬迁 ,6,6,7.0,https://movie.douban.com/subject/3006327/
导购女郎 ,2,2,8.0,https://movie.douban.com/subject/1436824/
希望人生 ,1,1,8.0,https://movie.douban.com/subject/1304048/
弗洛伊德 ,1,1,8.0,https://movie.douban.com/subject/2256075/
待客之道 ,10,9,8.222222222222221,https://movie.douban.com/subject/1295211/
电气化屋子 ,7,6,8.0,https://movie.douban.com/subject/1867784/
稻草人 ,7,5,7.6,https://movie.douban.com/subject/1867778/
三个时代 ,4,3,6.666666666666667,https://movie.douban.com/subject/1867793/
疗养 ,4,3,6.0,https://movie.douban.com/subject/2040075/
他的新工作 ,3,2,7.0,https://movie.douban.com/subject/2132678/
溜冰场 ,3,2,7.0,https://movie.douban.com/subject/2127873/
巴黎一妇人 ,3,2,8.0,https://movie.douban.com/subject/1296988/
移民 ,7,5,8.0,https://movie.douban.com/subject/1432248/
暴风前夕 ,2,1,8.0,https://movie.douban.com/subject/1306687/
法式炒咖啡 ,6,6,7.333333333333333,https://movie.douban.com/subject/4158024/
夺命判官 ,2,1,8.0,https://movie.douban.com/subject/2052172/
合约谋杀案 ,4,4,8.0,https://movie.douban.com/subject/1945628/
骗徒臭事多 ,6,4,8.0,https://movie.douban.com/subject/1292649/
淘金者 ,1,1,8.0,https://movie.douban.com/subject/1506939/
纽约，我爱你 ,10,10,6.8,https://movie.douban.com/subject/2334814/
伊丽莎白镇 ,4,4,6.5,https://movie.douban.com/subject/1419933/
情到深处 ,4,2,6.0,https://movie.douban.com/subject/1300529/
2010第67届金球奖颁奖典礼 ,5,4,7.5,https://movie.douban.com/subject/4226867/
安娜·卡列尼娜 ,2,2,7.0,https://movie.douban.com/subject/1300025/
惊世狂花 ,12,10,8.0,https://movie.douban.com/subject/1292449/
玻璃动物园 ,1,1,8.0,https://movie.douban.com/subject/1300351/
共和国之旗,1,1,8.0,https://movie.douban.com/subject/2995817/
无需敲门 ,2,2,6.0,https://movie.douban.com/subject/1887358/
阵容 ,3,2,8.0,https://movie.douban.com/subject/3428410/
与鲨同游 ,2,2,9.0,https://movie.douban.com/subject/1296995/
新超人 第一季 ,2,2,9.0,https://movie.douban.com/subject/1421103/
不要回头 ,6,6,5.333333333333333,https://movie.douban.com/subject/2213119/
演员工作室：马丁·斯科塞斯 ,1,1,8.0,https://movie.douban.com/subject/3021298/
雨中的乘客 ,1,1,8.0,https://movie.douban.com/subject/3784832/
阁楼 ,5,4,8.5,https://movie.douban.com/subject/2028840/
飞船,3,2,7.0,https://movie.douban.com/subject/2299712/
焦裕禄,9,7,5.714285714285714,https://movie.douban.com/subject/1439400/
玉女神驹 ,1,1,8.0,https://movie.douban.com/subject/1300489/
曹冲称象,9,6,7.333333333333333,https://movie.douban.com/subject/1431716/
十分钟年华老去：小号篇 ,10,8,7.75,https://movie.douban.com/subject/1291563/
永远的卡拉斯 ,2,2,8.0,https://movie.douban.com/subject/1300696/
血染雪山红 ,1,1,8.0,https://movie.douban.com/subject/1303792/
千禧年 ,8,6,8.666666666666666,https://movie.douban.com/subject/1308187/
一个字头的诞生 ,14,13,8.76923076923077,https://movie.douban.com/subject/1307372/
极度寒冷,6,6,6.666666666666667,https://movie.douban.com/subject/1316499/
黄牛惨案 ,3,2,8.0,https://movie.douban.com/subject/1300732/
胖子与瘦子 ,5,4,8.0,https://movie.douban.com/subject/1474914/
血战台儿庄,6,4,7.0,https://movie.douban.com/subject/1307201/
灵与肉 ,3,1,8.0,https://movie.douban.com/subject/1867800/
鹿苑长春 ,1,1,8.0,https://movie.douban.com/subject/1296491/
小薇拉 ,1,1,8.0,https://movie.douban.com/subject/1788109/
心跳一百,3,3,7.333333333333333,https://movie.douban.com/subject/1299828/
发达秘笈 ,2,1,8.0,https://movie.douban.com/subject/2003669/
皮埃尔神父 ,1,1,8.0,https://movie.douban.com/subject/1465842/
夏日情未了,3,3,5.333333333333333,https://movie.douban.com/subject/1299730/
锦绣前程 ,4,4,6.5,https://movie.douban.com/subject/1303862/
大冒险家 ,6,6,6.0,https://movie.douban.com/subject/1299584/
龙兄虎弟 ,7,6,7.333333333333333,https://movie.douban.com/subject/1299858/
神探马如龙 ,2,1,8.0,https://movie.douban.com/subject/1296723/
金臂人 ,4,3,8.666666666666666,https://movie.douban.com/subject/1296439/
克兰先生 ,6,6,7.333333333333333,https://movie.douban.com/subject/1305348/
开罗谍报战 ,3,3,6.666666666666667,https://movie.douban.com/subject/2055969/
达摩祖师 ,3,3,6.666666666666667,https://movie.douban.com/subject/1295299/
黄飞鸿之三：狮王争霸 ,13,11,6.7272727272727275,https://movie.douban.com/subject/1292704/
地狱无门 ,13,11,7.090909090909091,https://movie.douban.com/subject/1296700/
第三个人的阴影 ,1,1,8.0,https://movie.douban.com/subject/2008864/
非亲兄弟,1,1,8.0,https://movie.douban.com/subject/3765829/
平原游击队,6,5,7.6,https://movie.douban.com/subject/1452554/
古今大战秦俑情 ,15,11,6.363636363636363,https://movie.douban.com/subject/1300082/
千里走单骑,11,9,6.888888888888889,https://movie.douban.com/subject/1422952/
激情燃烧的岁月,3,2,6.0,https://movie.douban.com/subject/2248707/
七月十四,8,8,6.25,https://movie.douban.com/subject/1302447/
立春,12,10,6.8,https://movie.douban.com/subject/3036997/
刮痧,8,7,6.0,https://movie.douban.com/subject/1297187/
最遥远的距离 ,4,4,6.5,https://movie.douban.com/subject/2230888/
少林寺,17,13,6.923076923076923,https://movie.douban.com/subject/1301198/
飞鹰计划 ,12,9,6.666666666666667,https://movie.douban.com/subject/1302753/
向阳理发店,1,1,8.0,https://movie.douban.com/subject/3765668/
我心属于你 ,2,2,7.0,https://movie.douban.com/subject/1294864/
半夜鸡叫,8,6,7.666666666666667,https://movie.douban.com/subject/2157295/
雪山飞狐 ,3,2,7.0,https://movie.douban.com/subject/2156748/
倩女幽魂2：人间道 ,14,12,7.333333333333333,https://movie.douban.com/subject/1296629/
崂山道士,9,5,8.0,https://movie.douban.com/subject/1431688/
天龙特攻队 ,1,1,8.0,https://movie.douban.com/subject/1302117/
湖上艳尸 ,4,4,7.0,https://movie.douban.com/subject/1774398/
校园风云 ,5,5,8.8,https://movie.douban.com/subject/1296829/
狂吻俄罗斯,1,1,8.0,https://movie.douban.com/subject/1962939/
俄罗斯方舟 ,18,16,8.625,https://movie.douban.com/subject/1302279/
千秋家国梦,1,1,8.0,https://movie.douban.com/subject/2365069/
英雄儿女,4,3,8.0,https://movie.douban.com/subject/1438091/
黑洞,2,2,8.0,https://movie.douban.com/subject/2216379/
生存之民工,5,5,8.4,https://movie.douban.com/subject/2259815/
八仙过海,4,3,6.666666666666667,https://movie.douban.com/subject/2210047/
篱笆·女人和狗,5,4,7.0,https://movie.douban.com/subject/2163206/
情满珠江,2,2,7.0,https://movie.douban.com/subject/2190924/
前门楼子九丈九,1,1,8.0,https://movie.douban.com/subject/3118114/
鉴证实录 ,5,4,7.5,https://movie.douban.com/subject/2190925/
怪兽屋 ,12,11,6.181818181818182,https://movie.douban.com/subject/1482107/
峰火弥天 ,3,2,7.0,https://movie.douban.com/subject/1294511/
卡门 ,1,1,8.0,https://movie.douban.com/subject/1297925/
绝代双骄 ,4,3,8.0,https://movie.douban.com/subject/2209739/
青青河边草 ,6,6,5.666666666666667,https://movie.douban.com/subject/2214123/
联邦调查局故事 ,1,1,8.0,https://movie.douban.com/subject/1297181/
飞来横福,2,1,8.0,https://movie.douban.com/subject/2156694/
孝子贤孙伺候着,5,3,8.0,https://movie.douban.com/subject/1462243/
将爱情进行到底,5,4,6.5,https://movie.douban.com/subject/2157239/
关中匪事,2,2,7.0,https://movie.douban.com/subject/2995883/
军歌嘹亮,1,1,8.0,https://movie.douban.com/subject/3055353/
大工匠,1,1,8.0,https://movie.douban.com/subject/2275025/
过把瘾,5,4,8.0,https://movie.douban.com/subject/2264216/
靠近你温暖我,1,1,8.0,https://movie.douban.com/subject/2215897/
长征,1,1,8.0,https://movie.douban.com/subject/2130014/
铁齿铜牙纪晓岚,10,7,6.571428571428571,https://movie.douban.com/subject/2248757/
张思德,3,3,7.333333333333333,https://movie.douban.com/subject/1938260/
真心英雄 ,12,11,6.181818181818182,https://movie.douban.com/subject/1293202/
股疯,5,4,7.5,https://movie.douban.com/subject/1299441/
回魂夜,20,18,7.444444444444445,https://movie.douban.com/subject/1299765/
梅花三弄之梅花烙,5,4,7.0,https://movie.douban.com/subject/2190918/
戏说乾隆第二部 ,2,1,8.0,https://movie.douban.com/subject/2216963/
新上海滩 ,1,1,8.0,https://movie.douban.com/subject/2248658/
戏说乾隆 ,7,5,7.6,https://movie.douban.com/subject/2154868/
天地豪情,3,3,7.333333333333333,https://movie.douban.com/subject/2990072/
纵横四海 ,1,1,8.0,https://movie.douban.com/subject/3264307/
倚天屠龙记 ,8,7,7.428571428571429,https://movie.douban.com/subject/1786735/
包青天,1,1,8.0,https://movie.douban.com/subject/3136370/
决战玄武门 ,1,1,8.0,https://movie.douban.com/subject/3054411/
郁金香芳芳 ,5,5,6.4,https://movie.douban.com/subject/1299237/
大哥大续集 ,1,1,8.0,https://movie.douban.com/subject/1300514/
大头仔 ,2,1,8.0,https://movie.douban.com/subject/3074682/
太极张三丰 ,1,1,8.0,https://movie.douban.com/subject/3060453/
太极张三丰 ,16,13,7.076923076923077,https://movie.douban.com/subject/1294561/
包青天,10,8,7.0,https://movie.douban.com/subject/2156704/
我老婆不是人 ,5,4,7.5,https://movie.douban.com/subject/1308219/
少林搭棚大师 ,4,3,7.333333333333333,https://movie.douban.com/subject/1302531/
螳螂,3,2,7.0,https://movie.douban.com/subject/1785255/
五郎八卦棍,6,5,7.2,https://movie.douban.com/subject/1666889/
疯猴 ,4,3,8.666666666666666,https://movie.douban.com/subject/1961959/
少林三十六房,9,7,7.428571428571429,https://movie.douban.com/subject/1390006/
后门 ,2,2,6.0,https://movie.douban.com/subject/1308405/
大军阀 ,9,7,7.142857142857143,https://movie.douban.com/subject/3715747/
瀛台泣血,2,2,7.0,https://movie.douban.com/subject/1304787/
倩女幽魂,8,5,8.4,https://movie.douban.com/subject/1305606/
倾国倾城 ,7,4,7.0,https://movie.douban.com/subject/1305607/
风月奇谭 ,8,7,6.571428571428571,https://movie.douban.com/subject/1302036/
武松,3,3,7.333333333333333,https://movie.douban.com/subject/1307426/
火烧圆明园,7,5,7.2,https://movie.douban.com/subject/1299578/
垂帘听政,8,6,6.333333333333333,https://movie.douban.com/subject/1301081/
乾隆下扬州 ,5,4,6.5,https://movie.douban.com/subject/1303193/
乾隆皇君臣斗智 ,4,2,6.0,https://movie.douban.com/subject/1307637/
乾隆下江南,6,4,5.5,https://movie.douban.com/subject/1302454/
三十年细说从头 ,3,2,9.0,https://movie.douban.com/subject/1298960/
马永贞 ,4,3,6.666666666666667,https://movie.douban.com/subject/1304694/
A计划 ,18,15,7.333333333333333,https://movie.douban.com/subject/1297909/
画魂,1,1,8.0,https://movie.douban.com/subject/2343566/
方世玉,13,10,7.2,https://movie.douban.com/subject/1297763/
惊魂记 ,5,5,7.2,https://movie.douban.com/subject/1300288/
彩霞满天,1,1,8.0,https://movie.douban.com/subject/2137938/
我爱夜来香 ,5,4,7.0,https://movie.douban.com/subject/1308248/
白发魔女传 ,14,12,7.166666666666667,https://movie.douban.com/subject/1293765/
笑傲江湖2：东方不败 ,17,16,7.75,https://movie.douban.com/subject/1294417/
鹿鼎记,3,3,4.666666666666667,https://movie.douban.com/subject/2299482/
历史的天空,2,2,7.0,https://movie.douban.com/subject/2160144/
甜蜜蜜,3,3,6.666666666666667,https://movie.douban.com/subject/2300194/
转折点 ,2,1,8.0,https://movie.douban.com/subject/1292563/
马凯罗尼 ,1,1,8.0,https://movie.douban.com/subject/2135696/
电睛怪客 ,3,2,8.0,https://movie.douban.com/subject/2350882/
黑三角,4,4,8.0,https://movie.douban.com/subject/1307910/
女人心,5,4,7.5,https://movie.douban.com/subject/1305283/
胡越的故事,10,8,7.5,https://movie.douban.com/subject/1471794/
何必有我?,3,3,7.333333333333333,https://movie.douban.com/subject/1464936/
郁达夫传奇 ,3,3,6.666666666666667,https://movie.douban.com/subject/1305979/
等待黎明,4,4,7.5,https://movie.douban.com/subject/1300553/
监狱风云 ,13,12,7.833333333333333,https://movie.douban.com/subject/1293422/
秋天的童话 ,15,12,7.5,https://movie.douban.com/subject/1301912/
表哥到,3,2,9.0,https://movie.douban.com/subject/1306677/
不脱袜的人 ,4,3,7.333333333333333,https://movie.douban.com/subject/1394425/
开心鬼 ,12,9,7.111111111111111,https://movie.douban.com/subject/1307371/
大富之家,7,5,5.6,https://movie.douban.com/subject/1296897/
七小福,7,6,7.333333333333333,https://movie.douban.com/subject/1296044/
黐线枕边人 ,1,1,8.0,https://movie.douban.com/subject/1299322/
东方秃鹰 ,4,4,7.0,https://movie.douban.com/subject/1306396/
中国最后一个太监,7,6,6.333333333333333,https://movie.douban.com/subject/1300038/
人吓人 ,6,6,6.666666666666667,https://movie.douban.com/subject/1304021/
脂粉双雄,1,1,8.0,https://movie.douban.com/subject/1307510/
无面俾 ,1,1,8.0,https://movie.douban.com/subject/1307619/
提防小手,3,3,6.666666666666667,https://movie.douban.com/subject/1298310/
龙的心 ,8,7,6.0,https://movie.douban.com/subject/1294251/
飞龙猛将 ,6,5,6.8,https://movie.douban.com/subject/1300714/
给爸爸的信 ,9,7,6.571428571428571,https://movie.douban.com/subject/1299250/
赌神 ,15,13,6.769230769230769,https://movie.douban.com/subject/1300883/
与龙共舞 ,4,3,5.333333333333333,https://movie.douban.com/subject/1307862/
龙在江湖,3,3,6.666666666666667,https://movie.douban.com/subject/1303769/
新少林五祖,12,9,6.444444444444445,https://movie.douban.com/subject/1296837/
逃学威龙3之龙过鸡年 ,13,10,6.4,https://movie.douban.com/subject/1302678/
九品芝麻官,24,21,7.0476190476190474,https://movie.douban.com/subject/1297518/
走投有路,1,1,8.0,https://movie.douban.com/subject/1578572/
缘份有TAKE2,1,1,8.0,https://movie.douban.com/subject/1762316/
黑马王子 ,5,4,4.5,https://movie.douban.com/subject/1305594/
十二怒汉 ,1,1,8.0,https://movie.douban.com/subject/1293989/
天堂之上 ,1,1,8.0,https://movie.douban.com/subject/2298498/
你的脸 ,5,4,8.5,https://movie.douban.com/subject/1457624/
每个孩子 ,5,4,8.0,https://movie.douban.com/subject/1300298/
苍蝇 ,5,5,6.8,https://movie.douban.com/subject/1457905/
蓝胡子 ,1,1,8.0,https://movie.douban.com/subject/1293298/
拆墙 ,10,8,8.0,https://movie.douban.com/subject/1868400/
纸牌 ,7,5,7.6,https://movie.douban.com/subject/1986179/
美国甜心 ,3,2,7.0,https://movie.douban.com/subject/1304114/
精武门 ,3,3,7.333333333333333,https://movie.douban.com/subject/1830587/
精武门 ,11,9,7.777777777777778,https://movie.douban.com/subject/1294991/
炭烧凶咒,4,4,6.5,https://movie.douban.com/subject/1476669/
冲锋队之怒火街头 ,7,7,7.142857142857143,https://movie.douban.com/subject/1292633/
摩天轮大血案 ,1,1,8.0,https://movie.douban.com/subject/1293021/
南京！南京！,9,9,5.333333333333333,https://movie.douban.com/subject/2294568/
八月桂花香,1,1,8.0,https://movie.douban.com/subject/2294270/
